recipe_id,num_nodes,pair_count,C_flavor,C_role,C_type,C_ratio,C_flavor_norm,C_role_norm,C_type_norm,C_ratio_norm,conflict_score,conflict_normalized
226,4,6,0.30290790541395674,0.11999880000240015,0.0,0.005454545454545468,0.05048465090232612,0.011538346154076937,0.0,0.0010909090909090936,0.017158787778933086,0.017158787778933086
227,6,15,0.8328830281848203,0.0,0.0,0.06512820512820512,0.055525535212321356,0.0,0.0,0.013025641025641025,0.01735422316653531,0.01735422316653531
228,3,3,0.0,0.3,0.0,0.0,0.0,0.028846153846153844,0.0,0.0,0.009109311740890687,0.009109311740890687
229,4,6,0.03665016461206927,0.3,0.0,0.13500000000000004,0.0061083607686782115,0.028846153846153844,0.0,0.027000000000000007,0.016400985627384956,0.016400985627384956
230,4,6,0.0,0.0,0.0,0.08923076923076928,0.0,0.0,0.0,0.017846153846153855,0.003757085020242917,0.003757085020242917
231,3,3,0.16188021535170066,0.0,0.0,0.0825,0.05396007178390022,0.0,0.0,0.0165,0.017673703101026377,0.017673703101026377
232,4,6,0.09370039370059058,0.0,0.0,0.045000000000000005,0.015616732283431764,0.0,0.0,0.009000000000000001,0.006004403232482043,0.006004403232482043
233,7,21,0.37154621078166433,0.8999999999999999,0.0,0.0,0.017692676703888778,0.08653846153846152,0.0,0.0,0.031983902776327004,0.031983902776327004
234,4,6,0.28903285656800715,2.4,0.0,0.007500000000000007,0.048172142761334524,0.23076923076923075,0.0,0.0015000000000000013,0.0858671630748451,0.0858671630748451
235,7,21,1.1628243467792512,0.7199976000047996,0.6,0.04500000000000004,0.055372587941869104,0.06923053846199996,0.02857142857142857,0.009000000000000008,0.044343783408792616,0.044343783408792616
236,4,6,5.551115123125783e-17,0.719999520000192,0.0,0.10787878787878791,9.25185853854297e-18,0.06923072307694153,0.0,0.02157575757575758,0.026404598356035768,0.026404598356035768
237,5,10,0.8576383715795857,2.4,0.0,0.009444444444444445,0.08576383715795857,0.23076923076923075,0.0,0.001888888888888889,0.09584158557688069,0.09584158557688069
238,4,6,0.18373202626002594,0.0,0.0,0.03142857142857143,0.03062200437667099,0.0,0.0,0.006285714285714286,0.009381730475063795,0.009381730475063795
239,4,6,0.27363742321024975,2.4,0.0,0.0,0.04560623720170829,0.23076923076923075,0.0,0.0,0.08487613529599611,0.08487613529599611
240,5,10,0.7275226398397188,0.0,0.0,0.08555555555555555,0.07275226398397187,0.0,0.0,0.01711111111111111,0.02274767180864757,0.02274767180864757
241,3,3,0.13204937989385734,2.4,0.0,0.07954545454545456,0.044016459964619115,0.23076923076923075,0.0,0.01590909090909091,0.08780705516183389,0.08780705516183389
242,3,3,0.13204937989385734,2.4,0.0,0.05999999999999999,0.044016459964619115,0.23076923076923075,0.0,0.011999999999999999,0.08698408865465684,0.08698408865465684
243,4,6,0.1661870625707494,2.4,0.0,0.16000000000000003,0.027697843761791564,0.23076923076923075,0.0,0.03200000000000001,0.0869002422854917,0.0869002422854917
244,6,15,0.9562790906235205,0.0,0.6,0.0,0.06375193937490137,0.0,0.04,0.0,0.025197878782868784,0.025197878782868784
245,3,3,0.4663018871978786,1.519998666667556,0.0,0.1466666666666667,0.15543396239929286,0.14615371794880347,0.0,0.02933333333333334,0.09323291858013781,0.09323291858013781
246,5,10,0.5005691055793968,0.0,0.0,0.0,0.050056910557939684,0.0,0.0,0.0,0.013172871199457812,0.013172871199457812
247,4,6,0.6373001627021314,0.7199952000192004,0.0,0.026538461538461545,0.10621669378368857,0.06923030769415388,0.0,0.005307692307692309,0.050931372858638704,0.050931372858638704
248,5,10,0.4129530770178038,0.0,0.0,0.0011764705882353122,0.04129530770178038,0.0,0.0,0.00023529411764706243,0.010916721841025798,0.010916721841025798
249,5,10,0.8591575447267514,0.0,0.0,0.0,0.08591575447267515,0.0,0.0,0.0,0.02260940907175662,0.02260940907175662
250,5,10,0.7635989652905864,0.11999880000240015,0.0,0.0011764705882353122,0.07635989652905864,0.011538346154076937,0.0,0.00023529411764706243,0.023787933475807533,0.023787933475807533
251,7,21,0.5696148759816354,0.7199996000001333,0.0,0.009444444444444445,0.0271245179038874,0.06923073076924359,0.0,0.001888888888888889,0.029398027878444952,0.029398027878444952
252,6,15,0.197665018388962,0.7199984000021332,0.0,0.0,0.013177667892597467,0.0692306153848205,0.0,0.0,0.025330106935363705,0.025330106935363705
253,4,6,0.2379074027417022,0.0,0.0,0.028333333333333332,0.0396512337902837,0.0,0.0,0.005666666666666666,0.011627517664109747,0.011627517664109747
254,7,21,0.5819661998004646,0.7199952000192004,0.0,0.020000000000000018,0.027712676180974505,0.06923030769415388,0.0,0.0040000000000000036,0.029997117214199783,0.029997117214199783
255,5,10,0.6893621750562504,0.7199999200000053,0.0,0.014180327868852462,0.06893621750562504,0.06923076153846205,0.0,0.0028360655737704925,0.04060052205547261,0.04060052205547261
256,6,15,0.9672445768649991,0.0,0.0,0.0030952380952380953,0.06448297179099995,0.0,0.0,0.0006190476190476191,0.017099528917431064,0.017099528917431064
257,8,28,0.2048771500260766,0.7199976000048,0.0,0.0,0.007317041072359878,0.06923053846199999,0.0,0.0,0.0237878124280947,0.0237878124280947
258,4,6,0.4422185090223423,2.4,0.0,0.04000000000000002,0.07370308483705705,0.23076923076923075,0.0,0.008000000000000004,0.0939542530947721,0.0939542530947721
259,5,10,0.41195282726834703,0.23999942400046068,0.0,0.0,0.0411952827268347,0.023076867692351986,0.0,0.0,0.018128295778330812,0.018128295778330812
260,5,10,0.916234419593839,0.3199999466666704,0.0,0.021050420168067234,0.0916234419593839,0.030769225641026,0.0,0.0042100840336134464,0.034714363146185756,0.034714363146185756
261,4,6,0.4091921267792832,2.4,0.0,0.06000000000000001,0.0681986877965472,0.23076923076923075,0.0,0.012000000000000002,0.09334783282095371,0.09334783282095371
262,6,15,0.7573023623208657,0.0,0.0,0.015000000000000013,0.05048682415472438,0.0,0.0,0.0030000000000000027,0.013917585303874836,0.013917585303874836
263,4,6,0.15923022802776504,0.0,0.0,0.1968421052631579,0.02653837133796084,0.0,0.0,0.03936842105263158,0.015271870573701607,0.015271870573701607
264,7,21,0.8803139176525856,0.0,0.0,0.12666666666666668,0.041919710364408835,0.0,0.0,0.025333333333333336,0.016364836060809344,0.016364836060809344
265,4,6,0.17766968288115753,0.11999880000240015,0.0,0.0,0.029611613813526255,0.011538346154076937,0.0,0.0,0.011436218210110153,0.011436218210110153
266,7,21,2.259074335869483,0.11999880000240015,0.6,0.0,0.10757496837473728,0.011538346154076937,0.02857142857142857,0.0,0.03796792805704539,0.03796792805704539
267,3,3,0.1163331998932266,1.4199991000009,0.0,0.0,0.0387777332977422,0.13653837500008653,0.0,0.0,0.053322048236275274,0.053322048236275274
268,3,3,0.30035929728145194,0.7199976000048,0.6,0.18136363636363637,0.10011976576048398,0.06923053846199999,0.19999999999999998,0.036272727272727276,0.09795120887712257,0.09795120887712257
269,5,10,0.6578403056655991,0.0,0.0,0.02357142857142857,0.06578403056655992,0.0,0.0,0.004714285714285714,0.0183040681942075,0.0183040681942075
270,5,10,0.30178882471468166,0.7199976000048,0.6,0.1759090909090909,0.030178882471468167,0.06923053846199999,0.06,0.03518181818181818,0.04984236399245335,0.04984236399245335
271,2,1,0.0,0.7199976000048,0.0,0.07500000000000001,0.0,0.06923053846199999,0.0,0.015000000000000003,0.025020170040631576,0.025020170040631576
272,4,6,0.5543244688105982,0.0,0.0,0.12000000000000002,0.09238741146843303,0.0,0.0,0.024000000000000004,0.02936510828116659,0.02936510828116659
273,4,6,0.0,0.7199976000048,0.0,0.15636363636363637,0.0,0.06923053846199999,0.0,0.03127272727272727,0.028446007361205738,0.028446007361205738
274,4,6,0.10685514162712562,2.4,0.0,0.015000000000000013,0.017809190271187603,0.23076923076923075,0.0,0.0030000000000000027,0.07819270189322751,0.07819270189322751
275,5,10,0.0,0.7199984000021332,0.0,0.0,0.0,0.0692306153848205,0.0,0.0,0.021862299595206476,0.021862299595206476
276,5,10,1.0070499691407493,0.0,0.6,0.04500000000000004,0.10070499691407493,0.0,0.06,0.009000000000000008,0.041027630766861826,0.041027630766861826
277,4,6,0.2789632111112454,0.0,0.0,0.04823529411764707,0.0464938685185409,0.0,0.0,0.009647058823529415,0.014266188309832745,0.014266188309832745
278,4,6,0.31952088399390266,0.7199976000047996,0.0,0.015000000000000003,0.05325348066565044,0.06923053846199996,0.0,0.0030000000000000005,0.036507928110539586,0.036507928110539586
279,6,15,0.28084467146392295,0.0,0.0,0.022142857142857145,0.018722978097594864,0.0,0.0,0.004428571428571429,0.005859430326434739,0.005859430326434739
280,5,10,0.6556069290203211,0.0,0.0,0.0,0.06556069290203212,0.0,0.0,0.0,0.0172528139215874,0.0172528139215874
281,3,3,0.39238240475385044,0.0,0.0,0.01115384615384616,0.13079413491795014,0.0,0.0,0.002230769230769232,0.034889144816464615,0.034889144816464615
282,4,6,0.18323783832228197,0.11999880000240015,0.0,0.0038235294117647646,0.03053963972038033,0.011538346154076937,0.0,0.0007647058823529529,0.011841426266093425,0.011841426266093425
283,2,1,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.030000000000000006,0.006315789473684213,0.006315789473684213
284,4,6,0.6247888203908041,0.0,0.6,0.0,0.10413147006513401,0.0,0.09999999999999999,0.0,0.048455650017140535,0.048455650017140535
285,5,10,0.46388852170323774,0.7199984000021332,0.0,0.03338709677419356,0.04638885217032378,0.0692306153848205,0.0,0.006677419354838713,0.03547566476736299,0.03547566476736299
286,10,45,2.8593698229583766,1.319999466667022,0.0,0.0031170483460560006,0.06354155162129725,0.1269230256410598,0.0,0.0006234096692112001,0.05693366055945736,0.05693366055945736
287,3,3,0.3279605288983813,0.7199984000021332,0.0,0.15456521739130435,0.10932017629946043,0.0692306153848205,0.0,0.03091304347826087,0.05713877619575099,0.05713877619575099
288,9,36,3.179355114972049,0.7199976000047996,0.0,0.1085294117647059,0.0883154198603347,0.06923053846199996,0.0,0.02170588235294118,0.0496728347097599,0.0496728347097599
289,5,10,0.18482671312098814,0.7199984000021332,0.0,0.009545454545454567,0.018482671312098815,0.0692306153848205,0.0,0.0019090909090909134,0.027128074342409512,0.027128074342409512
290,6,15,0.6828406299307501,0.0,0.0,0.04722222222222222,0.04552270866205001,0.0,0.0,0.009444444444444445,0.013967964267790938,0.013967964267790938
291,7,21,1.2098162049497854,0.7199984000021332,0.6,0.0,0.057610295473799304,0.0692306153848205,0.02857142857142857,0.0,0.043037941261243884,0.043037941261243884
292,6,15,0.869001536844223,0.11999940000059994,0.0,0.19677966101694913,0.057933435789614865,0.011538403846211532,0.0,0.03935593220338983,0.027174806886258042,0.027174806886258042
293,5,10,0.34207814126184877,0.11999880000240015,0.0,0.0,0.03420781412618488,0.011538346154076937,0.0,0.0,0.012645744608178211,0.012645744608178211
294,7,21,0.7650985169075843,0.7199952000191999,0.0,0.0,0.03643326270988497,0.06923030769415384,0.0,0.0,0.03144990314286041,0.03144990314286041
295,4,6,0.4709471840923981,0.11999880000240015,0.0,0.055,0.07849119734873301,0.011538346154076937,0.0,0.011,0.026615055982532988,0.026615055982532988
296,5,10,0.9671612529910245,0.0,0.0,0.0,0.09671612529910245,0.0,0.0,0.0,0.025451611920816436,0.025451611920816436
297,3,3,0.16188021535170066,0.7199988000011999,0.0,0.03142857142857143,0.05396007178390022,0.06923065384626921,0.0,0.006285714285714286,0.03738563890210387,0.03738563890210387
298,4,6,0.1120391689181019,0.0,0.0,0.0,0.018673194819683648,0.0,0.0,0.0,0.004913998636758855,0.004913998636758855
299,3,3,0.12622372841814739,0.0,0.0,0.041818181818181824,0.04207457613938246,0.0,0.0,0.008363636363636365,0.012833022429024094,0.012833022429024094
300,7,21,1.5422214572263482,0.11999880000240015,1.7999999999999998,0.04214285714285714,0.07343911701077849,0.011538346154076937,0.0857142857142857,0.008428571428571428,0.04278932055525172,0.04278932055525172
301,4,6,0.0,0.3,0.0,0.28470588235294125,0.0,0.028846153846153844,0.0,0.05694117647058825,0.021096927839961897,0.021096927839961897
302,7,21,1.0326679435664465,0.0,0.6,0.03000000000000001,0.0491746639793546,0.0,0.02857142857142857,0.006000000000000002,0.020218896535920385,0.020218896535920385
303,6,15,0.7507616952318497,0.7199988000011999,0.0,0.0,0.05005077968212331,0.06923065384626921,0.0,0.0,0.0350335695520122,0.0350335695520122
304,5,10,0.28816997799746014,0.11999940000059994,0.6,0.0,0.028816997799746013,0.011538403846211532,0.06,0.0,0.023858705898736805,0.023858705898736805
305,4,6,0.5024172243758197,0.7199976000048,0.0,0.050000000000000044,0.08373620406263661,0.06923053846199999,0.0,0.010000000000000009,0.04600338163606227,0.04600338163606227
306,6,15,0.2379275138409192,0.7079999762400003,0.0,0.0551219512195122,0.01586183425606128,0.06807692079230772,0.0,0.01102439024390244,0.02799306615840855,0.02799306615840855
307,5,10,1.0083584847637292,0.7199976000048,0.0,0.024545454545454603,0.10083584847637292,0.06923053846199999,0.0,0.00490909090909092,0.04943151772580149,0.04943151772580149
308,4,6,0.0,0.7199988000011999,0.0,0.33538461538461545,0.0,0.06923065384626921,0.0,0.06707692307692309,0.035983769230805665,0.035983769230805665
309,6,15,0.5903109571621473,0.0,0.0,0.005454545454545468,0.039354063810809824,0.0,0.0,0.0010909090909090936,0.010585997653562395,0.010585997653562395
310,5,10,0.35962185178011524,0.0,0.0,0.0,0.03596218517801152,0.0,0.0,0.0,0.00946373294158198,0.00946373294158198
311,4,6,0.5817817033963832,0.0,0.0,0.08222222222222225,0.09696361723273055,0.0,0.0,0.01644444444444445,0.028978729681127923,0.028978729681127923
312,6,15,0.7060763504586676,2.4,0.0,0.01112903225806452,0.047071756697244505,0.23076923076923075,0.0,0.002225806451612904,0.08573038915305572,0.08573038915305572
313,3,3,0.514413154845309,0.7199976000048,0.6,0.2035714285714286,0.171471051615103,0.06923053846199999,0.19999999999999998,0.04071428571428572,0.11766292798445567,0.11766292798445567
314,5,10,0.35438033206406,2.4,0.0,0.042857142857142864,0.035438033206406,0.23076923076923075,0.0,0.008571428571428574,0.08400480341753308,0.08400480341753308
315,4,6,0.10805842240297447,0.3,0.0,0.06500000000000006,0.018009737067162412,0.028846153846153844,0.0,0.013000000000000012,0.01658555833751238,0.01658555833751238
316,5,10,0.6470639426868683,0.0,0.0,0.09703703703703703,0.06470639426868682,0.0,0.0,0.019407407407407408,0.021113768472266516,0.021113768472266516
317,4,6,0.5369518836058862,0.7199976000048,0.0,0.15456521739130435,0.08949198060098103,0.06923053846199999,0.0,0.03091304347826087,0.051920805667892034,0.051920805667892034
318,4,6,0.22914515697879428,0.7199984000021332,0.0,0.0,0.038190859496465716,0.0692306153848205,0.0,0.0,0.031912525778486925,0.031912525778486925
319,6,15,1.321511931306188,0.7199994000002999,0.0,0.0,0.08810079542041253,0.06923071153849038,0.0,0.0,0.04504674980700026,0.04504674980700026
320,5,10,0.6230060035208995,0.7199976000047996,0.0,0.058636363636363625,0.06230060035208995,0.06923053846199996,0.0,0.011727272727272725,0.040726069654817926,0.040726069654817926
321,6,15,0.9016148009106957,0.0,0.0,0.045000000000000005,0.060107653394046376,0.0,0.0,0.009000000000000001,0.01771254036685431,0.01771254036685431
322,7,21,1.3453347030728806,0.7199952000192004,0.0,0.0,0.0640635572891848,0.06923030769415388,0.0,0.0,0.03872103329530775,0.03872103329530775
323,8,28,0.20926739020652474,0.0,0.0,0.0,0.007473835364518741,0.0,0.0,0.0,0.0019667987801365106,0.0019667987801365106
324,4,6,0.0,0.0,0.0,0.07333333333333335,0.0,0.0,0.0,0.01466666666666667,0.0030877192982456153,0.0030877192982456153
325,4,6,0.09389338317148015,0.7199976000047996,0.0,0.045000000000000005,0.015648897195246692,0.06923053846199996,0.0,0.009000000000000001,0.02787514298674912,0.02787514298674912
326,6,15,1.0756317981768566,0.3199994666670221,0.0,0.04500000000000004,0.07170878654512378,0.030769179487213662,0.0,0.009000000000000008,0.03048205313941584,0.03048205313941584
327,6,15,0.46822980626234156,2.4,0.0,0.0,0.031215320417489437,0.23076923076923075,0.0,0.0,0.08108905193172798,0.08108905193172798
328,6,15,0.22185659559663423,0.7199988000011999,0.0,0.025434782608695656,0.014790439706442282,0.06923065384626921,0.0,0.005086956521739131,0.026825470931409644,0.026825470931409644
329,7,21,0.8661763178693268,0.7199984000021332,0.0,0.0,0.0412464913271108,0.0692306153848205,0.0,0.0,0.03271663941813037,0.03271663941813037
330,6,15,0.8827253431949598,3.4,0.0,0.0,0.05884835621299732,0.3269230769230769,0.0,0.0,0.11872527592649727,0.11872527592649727
331,6,15,1.4901000854622508,0.11999880000240015,0.6,0.0,0.09934000569748339,0.011538346154076937,0.04,0.0,0.03820684765325677,0.03820684765325677
332,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,5,10,0.604270157445824,0.11999880000240015,0.0,0.0,0.0604270157445824,0.011538346154076937,0.0,0.0,0.019545534507756507,0.019545534507756507
334,4,6,0.0674234614174768,0.7199988000011999,0.0,0.0,0.011237243569579466,0.06923065384626921,0.0,0.0,0.02481948110134277,0.02481948110134277
335,6,15,0.6461535955544304,0.7199998080000306,0.0,0.0,0.04307690637029536,0.06923075076923371,0.0,0.0,0.03319837034036206,0.03319837034036206
336,5,10,0.45921118227813496,0.7199952000191999,0.0,0.0,0.045921118227813494,0.06923030769415384,0.0,0.0,0.03394670722652581,0.03394670722652581
337,4,6,0.4360859089069395,0.0,0.0,0.0,0.07268098481782324,0.0,0.0,0.0,0.019126574952058748,0.019126574952058748
338,5,10,0.17942942479932467,2.4,0.0,0.0,0.017942942479932465,0.23076923076923075,0.0,0.0,0.07759632089552877,0.07759632089552877
339,5,10,1.0226606393071145,1.9199904000384005,0.6,0.0,0.10226606393071144,0.18461446154215388,0.06,0.0,0.09784300467928844,0.09784300467928844
340,4,6,0.10134702924918726,0.0,0.0,0.04500000000000004,0.01689117154153121,0.0,0.0,0.009000000000000008,0.0063397819846134785,0.0063397819846134785
341,7,21,1.8000028009061781,0.0,0.0,0.004090909090909101,0.08571441909077039,0.0,0.0,0.0008181818181818201,0.022728674880346276,0.022728674880346276
342,6,15,1.1942513682811406,0.0,0.6,0.1586036036036036,0.07961675788540938,0.0,0.04,0.03172072072072072,0.03605087748999631,0.03605087748999631
343,2,1,0.13204937989385734,2.4,0.0,0.03166666666666667,0.13204937989385734,0.23076923076923075,0.0,0.006333333333333334,0.10895766407463182,0.10895766407463182
344,4,6,0.42752900539816235,0.7199976000047996,0.0,0.004090909090909101,0.07125483423302706,0.06923053846199996,0.0,0.0008181818181818201,0.040785796274203284,0.040785796274203284
345,6,15,0.2894236626424985,0.7199976000048,0.0,0.0,0.019294910842833236,0.06923053846199999,0.0,0.0,0.02693988342032453,0.02693988342032453
346,7,21,1.1982858232577103,0.11999880000240015,0.0,0.0,0.057061229678938584,0.011538346154076937,0.0,0.0,0.018659801332587083,0.018659801332587083
347,7,21,2.7806826517267993,0.7199952000191999,1.2,0.03794117647058825,0.13241345960603806,0.06923030769415384,0.05714285714285714,0.00758823529411765,0.07033544810226382,0.07033544810226382
348,8,28,2.133455143041478,0.0,1.2,0.0,0.07619482653719564,0.0,0.04285714285714286,0.0,0.029073826532344717,0.029073826532344717
349,4,6,0.6642188811692586,0.7199988000011999,0.6,0.030000000000000027,0.1107031468615431,0.06923065384626921,0.09999999999999999,0.006000000000000005,0.07331050828343846,0.07331050828343846
350,3,3,0.11173929931413523,0.0,0.0,0.1840909090909091,0.03724643310471174,0.0,0.0,0.03681818181818182,0.017552889094541366,0.017552889094541366
351,7,21,0.951921155257039,0.0,0.0,0.012380952380952381,0.045329578821763764,0.0,0.0,0.0024761904761904764,0.01245013979018846,0.01245013979018846
352,7,21,1.2534628046984406,0.0,0.0,0.0,0.05968870498564003,0.0,0.0,0.0,0.015707553943589483,0.015707553943589483
353,5,10,0.18036765890919215,0.0,0.0,0.052000000000000005,0.018036765890919217,0.0,0.0,0.010400000000000001,0.00693599102392611,0.00693599102392611
354,4,6,0.18036765890919215,1.0,0.0,0.08857142857142858,0.030061276484865358,0.09615384615384615,0.0,0.017714285714285717,0.04200455801076561,0.04200455801076561
355,7,21,1.3672516234895287,0.11999880000240015,0.0,0.0,0.06510722016616803,0.011538346154076937,0.0,0.0,0.020777167250279043,0.020777167250279043
356,4,6,0.0,0.7199952000191999,0.0,0.10615384615384618,0.0,0.06923030769415384,0.0,0.021230769230769237,0.026331838057263156,0.026331838057263156
357,6,15,0.48115494631425215,0.0,0.0,0.02357142857142857,0.032076996420950146,0.0,0.0,0.004714285714285714,0.009433796050625979,0.009433796050625979
358,6,15,1.7690075358441588,0.7199976000048,0.0,0.18500000000000005,0.11793383572294393,0.06923053846199999,0.0,0.03700000000000001,0.06068696891509051,0.06068696891509051
359,4,6,0.11404747604637866,2.4,0.0,0.040000000000000036,0.019007912674396443,0.23076923076923075,0.0,0.008000000000000007,0.0795607867361772,0.0795607867361772
360,5,10,0.13540625012901603,2.4,0.0,0.14294117647058827,0.013540625012901602,0.23076923076923075,0.0,0.028588235294117654,0.0824563921503349,0.0824563921503349
361,5,10,0.20826101877849273,0.0,0.0,0.0,0.020826101877849272,0.0,0.0,0.0,0.005480553125749809,0.005480553125749809
362,8,28,1.1820128617379009,0.11999880000240015,0.0,0.0,0.04221474506206789,0.011538346154076937,0.0,0.0,0.014752831696568477,0.014752831696568477
363,4,6,0.23747330416378137,0.0,0.0,0.18000000000000002,0.039578884027296896,0.0,0.0,0.036000000000000004,0.017994443165078134,0.017994443165078134
364,6,15,1.2176245520588391,0.7199976000047996,0.0,0.020000000000000018,0.08117497013725594,0.06923053846199996,0.0,0.0040000000000000036,0.044066214813593664,0.044066214813593664
365,6,15,0.44365720282482796,0.11999880000240015,0.0,0.16647058823529412,0.02957714685498853,0.011538346154076937,0.0,0.03329411764705882,0.01843643588355998,0.01843643588355998
366,8,28,2.7496610097030336,0.0,0.0,0.0,0.09820217891796548,0.0,0.0,0.0,0.025842678662622496,0.025842678662622496
367,5,10,0.7022885489240912,0.11999880000240015,0.0,0.0011764705882353122,0.07022885489240913,0.011538346154076937,0.0,0.00023529411764706243,0.022174501466162923,0.022174501466162923
368,3,3,0.0428263983879284,0.0,0.0,0.085,0.014275466129309466,0.0,0.0,0.017,0.007335648981397228,0.007335648981397228
369,5,10,0.36993188385102715,0.7199952000191999,0.0,0.0,0.03699318838510272,0.06923030769415384,0.0,0.0,0.031597252004759824,0.031597252004759824
370,7,21,0.9238801755908472,0.7199988000011999,0.0,0.0,0.04399429407575463,0.06923065384626921,0.0,0.0,0.033439757550336235,0.033439757550336235
371,4,6,0.11930629453910191,0.7199976000048,0.0,0.2656451612903226,0.01988438242318365,0.06923053846199999,0.0,0.05312903225806452,0.03828006694316718,0.03828006694316718
372,3,3,0.0,0.0,0.0,0.07555555555555556,0.0,0.0,0.0,0.015111111111111112,0.003181286549707603,0.003181286549707603
373,4,6,0.2573903786602227,0.11999880000240015,0.0,0.04461538461538464,0.04289839644337045,0.011538346154076937,0.0,0.008923076923076928,0.01681128246492745,0.01681128246492745
374,3,3,0.09581140290126394,0.0,0.0,0.08222222222222225,0.03193713430042131,0.0,0.0,0.01644444444444445,0.01186649733052023,0.01186649733052023
375,6,15,0.520904386448415,0.0,0.0,0.026666666666666686,0.034726959096561,0.0,0.0,0.0053333333333333375,0.01026148046400728,0.01026148046400728
376,4,6,0.3108776109611853,0.0,0.0,0.11333333333333334,0.051812935160197554,0.0,0.0,0.02266666666666667,0.018406912761455497,0.018406912761455497
377,5,10,0.7329593700921705,2.4,0.0,0.12000000000000002,0.07329593700921705,0.23076923076923075,0.0,0.024000000000000004,0.09721552998218262,0.09721552998218262
378,5,10,0.3799888461388299,2.4,0.0,0.05500000000000005,0.03799888461388299,0.23076923076923075,0.0,0.01100000000000001,0.08518998987814735,0.08518998987814735
379,6,15,0.792567577286996,2.4,0.0,0.0,0.05283783848579973,0.23076923076923075,0.0,0.0,0.08677918826549386,0.08677918826549386
380,4,6,0.008220700148448834,0.7199988000011999,0.0,0.08857142857142858,0.001370116691408139,0.06923065384626921,0.0,0.017714285714285717,0.02595219207325257,0.02595219207325257
381,5,10,0.10407362602954601,1.7199988000011999,0.0,0.0,0.010407362602954601,0.16538450000011537,0.0,0.0,0.05496546384291922,0.05496546384291922
382,6,15,0.8836640824488735,0.0,0.0,0.0,0.0589109388299249,0.0,0.0,0.0,0.015502878639453923,0.015502878639453923
383,2,1,0.0,0.0,0.0,0.18000000000000005,0.0,0.0,0.0,0.03600000000000001,0.007578947368421056,0.007578947368421056
384,2,1,0.0,0.0,0.0,0.18000000000000005,0.0,0.0,0.0,0.03600000000000001,0.007578947368421056,0.007578947368421056
385,4,6,0.15686750960240753,0.0,0.0,0.06692307692307695,0.026144584933734588,0.0,0.0,0.013384615384615389,0.009697967695112343,0.009697967695112343
386,5,10,0.4697900702579567,0.7199976000048,0.0,0.04500000000000004,0.046979007025795674,0.06923053846199999,0.0,0.009000000000000008,0.03611990873163044,0.03611990873163044
387,4,6,0.09488658561548058,0.0,0.0,0.13285714285714284,0.01581443093591343,0.0,0.0,0.02657142857142857,0.00975567731396218,0.00975567731396218
388,4,6,0.06374146733380065,0.3,0.0,0.3481578947368421,0.010623577888966776,0.028846153846153844,0.0,0.06963157894736842,0.026564269911117402,0.026564269911117402
389,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,4,6,0.01908650836750231,0.0,0.0,0.0,0.0031810847279170515,0.0,0.0,0.0,0.0008371275599781715,0.0008371275599781715
391,4,6,0.37221570485324473,0.0,0.0,0.0021428571428571516,0.06203595080887412,0.0,0.0,0.00042857142857143034,0.016415475776771386,0.016415475776771386
392,3,3,0.15460605656619525,2.4,0.0,0.12,0.05153535218873175,0.23076923076923075,0.0,0.024,0.09148906029258122,0.09148906029258122
393,3,3,0.013581462037112968,0.0,0.0,0.11750000000000002,0.004527154012370989,0.0,0.0,0.023500000000000004,0.00613872474009763,0.00613872474009763
394,6,15,0.5023023196848599,0.11999940000059994,0.0,0.0,0.03348682131232399,0.011538403846211532,0.0,0.0,0.01245602787573101,0.01245602787573101
395,4,6,0.18298252578392435,1.9563562534658985,0.0,0.085140712945591,0.03049708763065406,0.18811117821787485,0.0,0.0170281425891182,0.07101395146405222,0.07101395146405222
396,3,3,0.14929472168690144,0.0,0.0,0.14571428571428574,0.04976490722896715,0.0,0.0,0.029142857142857147,0.01923136656401391,0.01923136656401391
397,4,6,0.23188509842016203,0.7199992000005333,0.0,0.041111111111111126,0.03864751640336034,0.06923069230774359,0.0,0.008222222222222225,0.03376371709221853,0.03376371709221853
398,4,6,0.36816643473634203,2.4,0.0,0.020000000000000018,0.06136107245605701,0.23076923076923075,0.0,0.0040000000000000036,0.08986424983661417,0.08986424983661417
399,5,10,0.13872810067256325,0.7199984000021332,0.0,0.010000000000000009,0.013872810067256325,0.0692306153848205,0.0,0.0020000000000000018,0.02593409171816867,0.02593409171816867
400,3,3,0.12817441928883766,0.0,0.0,0.22285714285714286,0.04272480642961255,0.0,0.0,0.044571428571428574,0.020626828759672474,0.020626828759672474
401,3,3,0.04641016151377553,2.4,0.0,0.03142857142857143,0.015470053837925176,0.23076923076923075,0.0,0.006285714285714286,0.07826886899725619,0.07826886899725619
402,3,3,0.0,0.0,0.0,0.20285714285714285,0.0,0.0,0.0,0.04057142857142857,0.008541353383458647,0.008541353383458647
403,5,10,0.3039056260682909,0.11999880000240015,0.0,0.015000000000000013,0.03039056260682909,0.011538346154076937,0.0,0.0030000000000000027,0.01227278368203195,0.01227278368203195
404,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
