global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
25,lychee juice,unknown,0.29362896577388875,0.0548939244341979,0.03157093140030782,0.0548939244341979,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
26,rose water,unknown,0.29356463502188396,0.0538412394013928,0.03145396639666281,0.0538412394013928,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,False
27,mandarin orange,unknown,0.2935301909289104,0.0532776087890977,0.03139134077307446,0.0532776087890977,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
28,apple water,unknown,0.2935026954407084,0.0528276826185194,0.03134134897634354,0.0528276826185194,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,1,0,1.0,1.0,dilution,1.0,False
29,lychee puree,unknown,0.29297143673205295,0.0441343582950668,0.030375424051515474,0.0441343582950668,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,False
30,prosecco,unknown,0.28868207789915423,0.06387152941611186,0.046263543343591715,0.5109722353288949,8,5,6,7,0.625,0.75,0.875,3,0,0,0,0,0,5,0,7.875,9.0,dilution,0.625,False
31,ginger liqueur,unknown,0.2849665587001474,0.024775342094498113,0.02509209435381023,2.22978078850483,90,14,52,76,0.15555555555555556,0.5777777777777777,0.8444444444444444,17,64,0,9,0,0,0,0,1.0222222222222221,92.0,modifier,0.7111111111111111,False
32,lemon juice,unknown,0.2837672379484281,0.02258092654770596,0.0228215059822947,4.380699750254957,194,0,89,172,0.0,0.4587628865979381,0.8865979381443299,0,5,189,0,0,0,0,0,122.62886597938144,195.0,acid,0.9742268041237113,True
33,simple syrup,unknown,0.2831741085728272,0.02623614557832844,0.02642590335815143,2.4661976843628732,94,0,67,92,0.0,0.7127659574468085,0.9787234042553191,0,1,0,93,0,0,0,0,77.55319148936171,97.0,sweetener,0.9893617021276596,False
34,genever,unknown,0.2802957333344925,0.062372406352391274,0.0398945069648448,0.2494896254095651,4,3,3,4,0.75,0.75,1.0,3,1,0,0,0,0,0,0,1.0,4.0,base_spirit,0.75,True
